# i re im
2.341000000000000000e+03 -1.490138019637299267e-07 2.921550572840239706e-07
2.342000000000000000e+03 -1.375861132033460200e-07 3.082467976348580220e-07
2.343000000000000000e+03 -1.389484172758748045e-07 3.059643244423065066e-07
2.344000000000000000e+03 -1.519410884449241713e-07 2.892387195183561850e-07
2.345000000000000000e+03 -1.726143903478686476e-07 2.640504692353036279e-07
2.346000000000000000e+03 -1.950729627929266633e-07 2.370297948453711673e-07
2.347000000000000000e+03 -2.128610972688386461e-07 2.141335627495926092e-07
2.348000000000000000e+03 -2.203904882113383734e-07 1.997960634343125320e-07
2.349000000000000000e+03 -2.141925073480360204e-07 1.964697723357802502e-07
2.350000000000000000e+03 -1.935909568534832905e-07 2.046476365518856108e-07
2.351000000000000000e+03 -1.608258116590462033e-07 2.231136291687876725e-07
2.352000000000000000e+03 -1.205013850831359613e-07 2.494717169795561761e-07
2.353000000000000000e+03 -7.862380018650009044e-08 2.806924426381115016e-07
2.354000000000000000e+03 -4.126685108783065653e-08 3.137037319877009179e-07
2.355000000000000000e+03 -1.325796456316420535e-08 3.457349794368997747e-07
2.356000000000000000e+03 2.964549649722821658e-09 3.744845005784775190e-07
2.357000000000000000e+03 7.876701842777795158e-09 3.979829593053276978e-07
2.358000000000000000e+03 4.723755375167695159e-09 4.144672612058125374e-07
2.359000000000000000e+03 -1.436688499788532793e-09 4.223199418006533242e-07
2.360000000000000000e+03 -5.096957242703697584e-09 4.203561789374954235e-07
2.361000000000000000e+03 -1.782789238638843002e-09 4.082515182329461509e-07
2.362000000000000000e+03 1.093378537720722178e-08 3.870493262783089853e-07
2.363000000000000000e+03 3.301411976685466324e-08 3.593237607052684822e-07
2.364000000000000000e+03 6.228626766203451455e-08 3.289977152397900684e-07
2.365000000000000000e+03 9.518578623557483866e-08 3.006871984525348444e-07
2.366000000000000000e+03 1.277773980591700501e-07 2.789148075133658851e-07
2.367000000000000000e+03 1.566641482332962597e-07 2.672406024479860539e-07
2.368000000000000000e+03 1.797686154923935463e-07 2.676065001102487048e-07
2.369000000000000000e+03 1.967097657696101261e-07 2.798071270463213429e-07
2.370000000000000000e+03 2.088308423548897401e-07 3.013229348591161401e-07
2.371000000000000000e+03 2.186953848781304422e-07 3.274715315927700695e-07
2.372000000000000000e+03 2.293060529932908993e-07 3.521414088461294286e-07
2.373000000000000000e+03 2.431361918022458077e-07 3.689158739363060992e-07
2.374000000000000000e+03 2.614291491713874975e-07 3.725123140299946227e-07
2.375000000000000000e+03 2.838391281221034447e-07 3.599796694361739402e-07
2.376000000000000000e+03 3.086242158712975398e-07 3.314442057183230242e-07
2.377000000000000000e+03 3.331309361921516738e-07 2.900541690795725668e-07
2.378000000000000000e+03 3.545498870987511993e-07 2.413288271385811391e-07
2.379000000000000000e+03 3.706105531956300964e-07 1.919503243199491255e-07
2.380000000000000000e+03 3.802181535410197655e-07 1.484275786595909239e-07
2.381000000000000000e+03 3.837347929743533031e-07 1.157304370684850639e-07
2.382000000000000000e+03 3.829532284799905768e-07 9.631729140988229872e-08
2.383000000000000000e+03 3.805882104524394861e-07 8.962660375597854818e-08
2.384000000000000000e+03 3.795653835454183691e-07 9.234314061839951132e-08
2.385000000000000000e+03 3.821902485478555727e-07 9.922631304014252103e-08
2.386000000000000000e+03 3.896074934208381729e-07 1.044167042134981743e-07
2.387000000000000000e+03 4.015346419605559788e-07 1.026950886059115546e-07
2.388000000000000000e+03 4.164287845374901699e-07 9.054642374950227306e-08
2.389000000000000000e+03 4.318280816205731268e-07 6.669235815195278822e-08
2.390000000000000000e+03 4.449151540833902217e-07 3.224120680867482545e-08
2.391000000000000000e+03 4.530587674056346378e-07 -9.666382254681642673e-09
2.392000000000000000e+03 4.544167082341045391e-07 -5.448831826447231988e-08
2.393000000000000000e+03 4.483328065152397189e-07 -9.727971791422375707e-08
2.394000000000000000e+03 4.355665187434863429e-07 -1.337296961221177221e-07
2.395000000000000000e+03 4.181029380136846993e-07 -1.611583149257347426e-07
2.396000000000000000e+03 3.987180756786204747e-07 -1.790309600446666122e-07
2.397000000000000000e+03 3.802578187329342386e-07 -1.889911820555356621e-07
2.398000000000000000e+03 3.649847684993664884e-07 -1.942527986729147843e-07
2.399000000000000000e+03 3.540186260897055885e-07 -1.987151539240985612e-07
2.400000000000000000e+03 3.471585773897946290e-07 -2.059116984774475784e-07
2.401000000000000000e+03 3.429657478332611816e-07 -2.182344443972244020e-07
2.402000000000000000e+03 3.392305741669426949e-07 -2.364324759476531938e-07
2.403000000000000000e+03 3.335385019447095271e-07 -2.596187770278782385e-07
2.404000000000000000e+03 3.239354917179271031e-07 -2.855698662158195736e-07
2.405000000000000000e+03 3.093567450500108999e-07 -3.113859834523851277e-07
2.406000000000000000e+03 2.898706252777750632e-07 -3.341837651630835326e-07
2.407000000000000000e+03 2.665367805088352659e-07 -3.518324884736777848e-07
2.408000000000000000e+03 2.411002611430186036e-07 -3.634017877501922085e-07
2.409000000000000000e+03 2.154693154766733627e-07 -3.693758747030256511e-07
2.410000000000000000e+03 1.912769702287324824e-07 -3.713984059015748693e-07
2.411000000000000000e+03 1.694763067059070938e-07 -3.717705556712019848e-07
2.412000000000000000e+03 1.502268238538415096e-07 -3.726765533223040988e-07
2.413000000000000000e+03 1.329338891826896133e-07 -3.755519653715118590e-07
2.414000000000000000e+03 1.165743175272768655e-07 -3.806511493962539204e-07
2.415000000000000000e+03 1.000302430864318750e-07 -3.871297200552363318e-07
2.416000000000000000e+03 8.247014661374318274e-08 -3.934238262801404710e-07
2.417000000000000000e+03 6.349864865976322570e-08 -3.979121722146156347e-07
2.418000000000000000e+03 4.321450399466968211e-08 -3.994243188694740322e-07
2.419000000000000000e+03 2.204966923571831002e-08 -3.975888352448769715e-07
2.420000000000000000e+03 6.415681143055689171e-10 -3.927871362940157229e-07
2.421000000000000000e+03 -2.036952450902363924e-08 -3.859722618189462386e-07
2.422000000000000000e+03 -4.041904487694468523e-08 -3.782980985223546060e-07
2.423000000000000000e+03 -5.914944406498671529e-08 -3.708501523653436646e-07
2.424000000000000000e+03 -7.641687059966247432e-08 -3.643482640072847540e-07
2.425000000000000000e+03 -9.233911528700537231e-08 -3.590321640250189390e-07
2.426000000000000000e+03 -1.071996249488099311e-07 -3.545662756598756359e-07
2.427000000000000000e+03 -1.213922393014761513e-07 -3.501696680448777957e-07
2.428000000000000000e+03 -1.352581720956528312e-07 -3.447829519062680841e-07
2.429000000000000000e+03 -1.490265635402123662e-07 -3.374181676580878831e-07
2.430000000000000000e+03 -1.627066064412753954e-07 -3.274211751921023380e-07
2.431000000000000000e+03 -1.761230391093582838e-07 -3.147379338277969787e-07
2.432000000000000000e+03 -1.889211620162979265e-07 -2.999227313464361134e-07
2.433000000000000000e+03 -2.007167803783351333e-07 -2.840524215909171831e-07
2.434000000000000000e+03 -2.111867176562747511e-07 -2.683885840808176189e-07
2.435000000000000000e+03 -2.202319586706918739e-07 -2.540637922993930375e-07
2.436000000000000000e+03 -2.279816004570993856e-07 -2.417191826684132008e-07
2.437000000000000000e+03 -2.347897410031963452e-07 -2.313891792949861018e-07
2.438000000000000000e+03 -2.410587837247683422e-07 -2.224921180571100675e-07
2.439000000000000000e+03 -2.471289047679223577e-07 -2.140969509703168642e-07
2.440000000000000000e+03 -2.531158493228187183e-07 -2.051903584758498497e-07
2.441000000000000000e+03 -2.589259108492892210e-07 -1.950284590562739989e-07
2.442000000000000000e+03 -2.642713634205685783e-07 -1.832872052319038248e-07
2.443000000000000000e+03 -2.688411875031593107e-07 -1.701606702145180073e-07
2.444000000000000000e+03 -2.723948709981679275e-07 -1.562168234470960395e-07
2.445000000000000000e+03 -2.749118185964348039e-07 -1.422471000959062140e-07
2.446000000000000000e+03 -2.765748595691187817e-07 -1.289791872092648330e-07
2.447000000000000000e+03 -2.777605275614471331e-07 -1.169215143247370037e-07
2.448000000000000000e+03 -2.788663294574414463e-07 -1.062040424336239816e-07
2.449000000000000000e+03 -2.802109157207991801e-07 -9.664230630865100833e-08
2.450000000000000000e+03 -2.818788367440977379e-07 -8.781469650607091680e-08
2.451000000000000000e+03 -2.837474938632151887e-07 -7.929503808325684223e-08
2.452000000000000000e+03 -2.855207302676718142e-07 -7.076073767853144528e-08
2.453000000000000000e+03 -2.869225340847456048e-07 -6.210646684736330008e-08
2.454000000000000000e+03 -2.877948031227910483e-07 -5.334081242416610219e-08
2.455000000000000000e+03 -2.882177474036410598e-07 -4.450144652508356482e-08
2.456000000000000000e+03 -2.884262051542293411e-07 -3.546838006499610613e-08
2.457000000000000000e+03 -2.887298069679853905e-07 -2.596047830197038471e-08
2.458000000000000000e+03 -2.893074773566969504e-07 -1.555891075384891877e-08
2.459000000000000000e+03 -2.901456491900113344e-07 -3.943165732792224615e-09
2.460000000000000000e+03 -2.909864100963401915e-07 8.936795120516397037e-09
2.461000000000000000e+03 -2.914875722489302299e-07 2.265251048753121400e-08
2.462000000000000000e+03 -2.913573363524220412e-07 3.634603835725174171e-08
2.463000000000000000e+03 -2.905725655432746249e-07 4.886702512204230844e-08
2.464000000000000000e+03 -2.894045649114151504e-07 5.916231778696626335e-08
2.465000000000000000e+03 -2.884014134401315068e-07 6.660778752194226280e-08
2.466000000000000000e+03 -2.881421508047186770e-07 7.135011142266255123e-08
2.467000000000000000e+03 -2.890306596756214272e-07 7.433359222637456927e-08
2.468000000000000000e+03 -2.910391228614228547e-07 7.717126950161340736e-08
2.469000000000000000e+03 -2.936866358389913760e-07 8.169559422714419531e-08
2.470000000000000000e+03 -2.960973084596618973e-07 8.951012798739232478e-08
2.471000000000000000e+03 -2.973063208409882008e-07 1.014841747184899336e-07
2.472000000000000000e+03 -2.965302044535198840e-07 1.175399228801440746e-07
2.473000000000000000e+03 -2.934837973202682007e-07 1.366048192070430193e-07
2.474000000000000000e+03 -2.884472383236195305e-07 1.569347922666378012e-07
2.475000000000000000e+03 -2.822380017986851201e-07 1.765231217165442799e-07
2.476000000000000000e+03 -2.759062890684634218e-07 1.936780331459254692e-07
2.477000000000000000e+03 -2.704365658493026897e-07 2.074086741145315963e-07
2.478000000000000000e+03 -2.663708339685328088e-07 2.177114277258632400e-07
2.479000000000000000e+03 -2.636601498203057004e-07 2.254885717522406106e-07
2.480000000000000000e+03 -2.616076590278786100e-07 2.323277235541676681e-07
2.481000000000000000e+03 -2.591053400927370637e-07 2.400091965273578276e-07
2.482000000000000000e+03 -2.549039540140893700e-07 2.500807498235591667e-07
2.483000000000000000e+03 -2.480206484243865235e-07 2.634181687407850889e-07
2.484000000000000000e+03 -2.379720018997477900e-07 2.800828151658634486e-07
2.485000000000000000e+03 -2.249524839242763897e-07 2.992999924175391316e-07
2.486000000000000000e+03 -2.097109854151150875e-07 3.197527514194103900e-07
2.487000000000000000e+03 -1.933513935847078410e-07 3.398927354754870038e-07
2.488000000000000000e+03 -1.769325412287353606e-07 3.583717238811922530e-07
2.489000000000000000e+03 -1.611869995415595897e-07 3.742737445611013634e-07
2.490000000000000000e+03 -1.462627718306620576e-07 3.873014072931696462e-07
2.491000000000000000e+03 -1.317602836415860629e-07 3.976870600843228566e-07
2.492000000000000000e+03 -1.168560550162980375e-07 4.060882473081609085e-07
2.493000000000000000e+03 -1.006510730795218280e-07 4.133143119018459391e-07
2.494000000000000000e+03 -8.242555556647893282e-08 4.201687459899115600e-07
2.495000000000000000e+03 -6.190318351976990691e-08 4.272305879612630759e-07
2.496000000000000000e+03 -3.924981784517438026e-08 4.348123636861099844e-07
2.497000000000000000e+03 -1.501451907251283094e-08 4.428703610191296903e-07
2.498000000000000000e+03 1.014080929952012113e-08 4.510752930421404300e-07
2.499000000000000000e+03 3.562072234179923063e-08 4.588094627287827778e-07
2.500000000000000000e+03 6.110222235238521240e-08 4.653145820682827938e-07
2.501000000000000000e+03 8.650436151146192343e-08 4.697679506655749638e-07
2.502000000000000000e+03 1.119458829859388968e-07 4.715037362169359969e-07
2.503000000000000000e+03 1.375408196573439214e-07 4.701247020577764750e-07
2.504000000000000000e+03 1.633313853935723391e-07 4.656752313408913578e-07
2.505000000000000000e+03 1.892073563463274224e-07 4.585918126206906966e-07
2.506000000000000000e+03 2.150303877389561106e-07 4.496267582251426567e-07
2.507000000000000000e+03 2.406906764426895247e-07 4.395445628706137709e-07
2.508000000000000000e+03 2.662318148563984697e-07 4.289037648710646794e-07
2.509000000000000000e+03 2.917741662248146104e-07 4.178061162277190372e-07
2.510000000000000000e+03 3.174534672455318794e-07 4.059263629256683834e-07
2.511000000000000000e+03 3.432190421698987069e-07 3.926066610573165796e-07
2.512000000000000000e+03 3.687958288516959435e-07 3.771783955331934176e-07
2.513000000000000000e+03 3.936474520024364402e-07 3.591699551839199183e-07
2.514000000000000000e+03 4.171604807023545371e-07 3.385270027835140840e-07
2.515000000000000000e+03 4.387786868000656191e-07 3.155571383643444946e-07
2.516000000000000000e+03 4.582268624529951723e-07 2.908421386028057164e-07
2.517000000000000000e+03 4.755317473680244946e-07 2.649564003734002626e-07
2.518000000000000000e+03 4.910306918119063740e-07 2.383174807391292315e-07
2.519000000000000000e+03 5.051683731096293475e-07 2.110135410852117415e-07
2.520000000000000000e+03 5.183645963896261429e-07 1.828844737629706251e-07
2.521000000000000000e+03 5.308035516711838571e-07 1.536062149458039914e-07
2.522000000000000000e+03 5.424224634518238351e-07 1.229463524790105528e-07
2.523000000000000000e+03 5.528896524505945068e-07 9.087137912084811487e-08
2.524000000000000000e+03 5.617636771770409171e-07 5.767825003922400699e-08
2.525000000000000000e+03 5.685566263432789948e-07 2.389436113571032313e-08
2.526000000000000000e+03 5.728835423604601277e-07 -9.791182934788601213e-09
2.527000000000000000e+03 5.744554849899316935e-07 -4.274973090685042287e-08
2.528000000000000000e+03 5.731551795927167182e-07 -7.449451439735783664e-08
2.529000000000000000e+03 5.689852617457755348e-07 -1.048334314636480723e-07
2.530000000000000000e+03 5.621261393275597524e-07 -1.338453365379919107e-07
2.531000000000000000e+03 5.528703696653185608e-07 -1.619187418337276965e-07
2.532000000000000000e+03 5.416417549594111193e-07 -1.896154692091584295e-07
2.533000000000000000e+03 5.288624401416902379e-07 -2.176045699651885313e-07
2.534000000000000000e+03 5.149097827501850527e-07 -2.464349478028162549e-07
2.535000000000000000e+03 4.999629070410926339e-07 -2.764179428110199472e-07
2.536000000000000000e+03 4.840046632933303886e-07 -3.074214176857803082e-07
2.537000000000000000e+03 4.667717681936326826e-07 -3.388699906010586356e-07
2.538000000000000000e+03 4.478929350884563670e-07 -3.697378422729782655e-07
2.539000000000000000e+03 4.269628542833068811e-07 -3.987793208628724068e-07
2.540000000000000000e+03 4.037439125494884746e-07 -4.247193969186916038e-07
2.541000000000000000e+03 3.782172516811115693e-07 -4.465907120391183830e-07
2.542000000000000000e+03 3.506791683533538894e-07 -4.639021888354763615e-07
2.543000000000000000e+03 3.216341574783629625e-07 -4.768297164953836633e-07
2.544000000000000000e+03 2.917343825595041123e-07 -4.861472892255700702e-07
2.545000000000000000e+03 2.615693793997134742e-07 -4.931434274351863356e-07
2.546000000000000000e+03 2.315879315059690265e-07 -4.992973520427570127e-07
2.547000000000000000e+03 2.019531048312554121e-07 -5.060126278156395402e-07
2.548000000000000000e+03 1.725942367595208906e-07 -5.142196720773386438e-07
2.549000000000000000e+03 1.432211111386815163e-07 -5.241718223394477717e-07
2.550000000000000000e+03 1.135193241786533930e-07 -5.352605709352531158e-07
2.551000000000000000e+03 8.324586134714048070e-08 -5.461589981858977715e-07
2.552000000000000000e+03 5.241182473483420526e-08 -5.550480853517755612e-07
2.553000000000000000e+03 2.126817593366083497e-08 -5.601196829305490989e-07
2.554000000000000000e+03 -9.686518708626438063e-09 -5.599838898130613554e-07
2.555000000000000000e+03 -3.989594304354740020e-08 -5.540939409280799771e-07
2.556000000000000000e+03 -6.883980024056674266e-08 -5.428222188855425972e-07
